auto_keyword_count,exclamation_count,question_mark_count,capital_ratio,num_urls,has_ip_in_url,has_url_shortener,avg_url_length,body_length,has_generic_greeting,special_char_count,has_html,has_hidden_content,has_qr_code,has_form,social_authority,social_scarcity,social_liking,social_consistency,social_social_proof,has_leet_speak,separator_obfuscation,mixed_scripts,pressure_fear,pressure_urgency,pressure_opportunity,pressure_secrecy,legit_has_phone,legit_has_address,legit_has_order_number,legit_has_privacy_policy,legit_has_physical_address,subj_capital_ratio,subj_urgency_count,subj_exclamations,subj_length,label,source
4,0,0,0.07374170893484198,0.0,0,0,0.0,288.0,0,112.0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,0,0,0,0,0,0.1163,0,0,5,0,nazario
4,0,1,0.044831223628691984,2.0,0,0,39.0,218.0,0,358.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.025,0,0,5,0,spamassassin
4,2,0,0.0479394449116905,2.0,0,0,44.5,173.0,0,208.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1186,0,0,8,0,spamassassin
0,0,0,0.03765690376569038,0.0,0,0,0.0,42.0,0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,5,0,spamassassin
2,0,0,0.0351493848857645,2.0,0,1,34.0,94.0,0,52.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5294,0,0,7,0,spamassassin
3,3,0,0.029608404966571154,0.0,0,0,0.0,180.0,0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.0968,0,1,6,1,spamassassin
3,1,0,0.12344777209642074,1.0,0,0,20.0,176.0,0,112.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.12,0,0,8,0,spamassassin
6,1,1,0.06079598871827013,3.0,0,1,35.333333333333336,473.0,0,324.0,0,0,0,0,1,1,0,0,0,1,5,0,0,1,0,0,1,0,0,0,1,0.1667,0,0,4,0,spamassassin
5,7,0,0.035437430786267994,3.0,0,0,42.666666666666664,122.0,0,112.0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0.3704,0,0,9,1,spamassassin
2,0,0,0.11241065627030539,3.0,0,1,35.333333333333336,215.0,0,239.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0.1667,0,0,4,0,spamassassin
1,0,0,0.03980099502487562,1.0,0,0,43.0,101.0,0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1842,0,0,5,0,spamassassin
4,0,0,0.021929824561403508,0.0,0,0,0.0,63.0,1,7.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1111,0,0,2,1,nazario
3,0,2,0.03096330275229358,2.0,0,0,36.5,139.0,0,118.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0263,0,0,7,0,spamassassin
0,0,0,0.39705882352941174,0.0,0,0,0.0,17.0,0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,2,1,spamassassin
7,6,0,0.047214353163361665,0.0,0,0,0.0,157.0,1,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1379,2,0,4,1,nazario
1,0,0,0.03629536921151439,0.0,0,0,0.0,135.0,0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.1579,0,0,3,0,nazario
5,0,0,0.045508982035928146,0.0,0,0,0.0,102.0,0,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0968,1,0,7,1,nazario
1,0,2,0.01992460958535272,1.0,0,0,60.0,348.0,0,80.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,spamassassin
6,0,0,0.057971014492753624,0.0,0,0,0.0,40.0,0,11.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0702,0,0,5,1,nazario
3,0,0,0.0365296803652968,2.0,0,0,42.5,102.0,0,93.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0769,0,0,3,0,spamassassin
1,0,0,0.06930693069306931,2.0,0,0,73.0,29.0,0,42.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0317,0,0,10,0,spamassassin
1,0,3,0.028423772609819122,1.0,0,0,21.0,59.0,0,87.0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.1538,0,0,4,0,spamassassin
2,0,0,0.05652759084791386,0.0,0,0,0.0,117.0,0,42.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.2,0,0,7,0,nazario
0,5,4,0.06001672940192388,10.0,0,0,53.8,600.0,0,302.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0667,0,0,9,0,spamassassin
3,0,0,0.01857282502443793,2.0,0,0,39.5,143.0,0,197.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.0541,0,0,3,0,spamassassin
3,0,0,0.07272727272727272,0.0,0,0,0.0,86.0,0,20.0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0.1053,0,1,5,1,nazario
4,2,0,0.02336028751123091,2.0,0,0,46.0,163.0,0,178.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0.0889,0,0,8,0,spamassassin
0,0,0,0.12943632567849686,0.0,0,0,0.0,57.0,0,65.0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.1579,0,0,5,0,nazario
2,1,0,0.04730617608409987,1.0,0,0,19.0,104.0,0,111.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.12,0,0,7,1,spamassassin
0,0,0,0.07228915662650602,1.0,0,0,27.0,38.0,0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645,0,0,5,0,spamassassin
6,0,0,0.05321507760532151,0.0,0,0,0.0,80.0,0,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.1607,0,0,6,1,spamassassin
3,0,0,0.04980340760157274,2.0,0,0,50.0,100.0,0,32.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1562,0,0,5,1,nazario
12,2,3,0.02555240093815578,0.0,0,0,0.0,1016.0,1,185.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1111,0,0,5,1,nazario
2,0,2,0.025252525252525252,2.0,0,0,39.5,68.0,0,132.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,5,0,spamassassin
7,0,0,0.02406417112299465,0.0,0,0,0.0,51.0,0,17.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,5,1,nazario
2,0,2,0.08649225840896957,3.0,0,1,35.333333333333336,260.0,0,241.0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0.1667,0,0,4,0,spamassassin
4,0,0,0.15613382899628253,0.0,0,0,0.0,41.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1562,0,2,5,1,nazario
2,0,0,0.019178082191780823,0.0,0,0,0.0,366.0,0,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,3,0,nazario
3,2,0,0.10037776578521317,0.0,0,0,0.0,676.0,0,252.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0435,0,1,10,1,spamassassin
0,0,0,0.03636363636363636,2.0,0,1,45.0,18.0,0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1538,0,0,2,0,spamassassin
2,0,0,0.053057553956834536,0.0,0,0,0.0,131.0,0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.0,0,0,1,1,spamassassin
3,0,1,0.10854503464203233,2.0,0,0,33.0,198.0,0,89.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1919,0,0,18,0,nazario
2,0,1,0.043037792786319876,2.0,0,1,53.5,2210.0,0,691.0,0,0,0,0,1,1,1,1,0,1,5,0,1,1,1,0,0,1,1,0,0,0.1538,0,0,12,0,spamassassin
3,0,0,0.037267080745341616,1.0,0,0,41.0,39.0,0,41.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2273,0,0,3,0,spamassassin
3,1,0,0.017326732673267328,2.0,0,0,44.0,107.0,0,324.0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.129,0,0,4,0,spamassassin
3,0,0,0.09851088201603665,0.0,0,0,0.0,134.0,0,40.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2353,0,0,4,1,nazario
1,1,1,0.030456852791878174,2.0,0,0,23.5,134.0,0,55.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0392,0,0,9,0,spamassassin
5,0,2,0.04993429697766097,0.0,0,0,0.0,127.0,0,33.0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0.05,0,0,3,1,spamassassin
5,9,3,0.15057544757033248,5.0,0,0,21.0,480.0,0,272.0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0.3043,0,1,8,1,spamassassin
5,1,0,0.2818743189248093,0.0,0,0,0.0,365.0,0,600.0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.0536,0,0,9,1,spamassassin
4,1,1,0.023224950232249502,2.0,0,0,50.5,219.0,0,175.0,0,0,0,0,1,0,1,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0.0909,0,0,6,0,spamassassin
0,0,0,0.05241090146750524,1.0,0,1,53.0,67.0,0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1176,0,0,9,0,spamassassin
2,1,2,0.05053191489361702,0.0,0,0,0.0,126.0,0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,0,5,0,nazario
1,0,2,0.018911174785100286,0.0,0,0,0.0,334.0,0,89.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1176,0,0,9,0,spamassassin
6,0,0,0.0715372907153729,4.0,0,0,42.75,175.0,0,86.0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.1695,0,0,10,1,spamassassin
3,0,1,0.03587115666178624,1.0,0,0,52.0,225.0,0,160.0,0,0,0,0,0,1,0,0,0,1,5,0,1,0,1,0,0,0,0,0,0,0.0909,0,0,2,0,spamassassin
5,0,1,0.029709891646277527,5.0,0,1,50.2,377.0,0,202.0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.0952,0,0,5,0,nazario
2,0,0,0.02446808510638298,3.0,0,0,46.333333333333336,128.0,0,110.0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0652,0,0,5,0,spamassassin
3,3,0,0.052830188679245285,2.0,0,0,44.5,161.0,0,181.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513,0,0,5,0,nazario
3,0,9,0.021218551076083662,11.0,0,0,47.81818181818182,360.0,0,738.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0606,0,0,5,0,spamassassin
3,0,0,0.09780297661233169,3.0,0,1,35.333333333333336,177.0,0,182.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0.1176,0,0,4,0,spamassassin
5,1,2,0.046579330422125184,2.0,0,0,63.0,140.0,0,291.0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.2239,0,0,4,0,spamassassin
4,0,0,0.0877742946708464,0.0,0,0,0.0,52.0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1795,0,0,6,1,nazario
9,0,0,0.013432835820895522,0.0,0,0,0.0,111.0,0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0213,2,0,5,1,nazario
3,4,2,0.038860103626943004,5.0,0,0,34.0,157.0,0,201.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1212,0,0,5,0,nazario
4,0,0,0.05733634311512415,1.0,0,0,62.0,334.0,0,180.0,0,0,0,0,1,0,2,0,0,1,5,0,0,0,0,2,1,0,0,0,0,0.0667,1,0,3,1,spamassassin
3,0,0,0.09482758620689655,0.0,0,0,0.0,48.0,0,14.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.0,1,0,4,1,nazario
1,0,1,0.05722460658082976,0.0,0,0,0.0,121.0,0,67.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.1538,0,0,4,0,spamassassin
2,0,1,0.03953147877013177,3.0,0,0,49.333333333333336,210.0,0,118.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2174,0,0,4,0,spamassassin
6,1,0,0.041290675417008475,4.0,0,1,26.25,627.0,0,114.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.125,0,0,6,0,nazario
7,2,7,0.025506867233485938,2.0,0,0,65.5,241.0,0,73.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1622,0,0,6,1,spamassassin
2,0,0,0.031088082901554404,1.0,0,0,24.0,189.0,0,62.0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0.0909,0,0,2,0,spamassassin
1,0,0,0.056910569105691054,0.0,0,0,0.0,18.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8421,0,0,2,1,nazario
6,7,2,0.057208237986270026,2.0,0,1,58.0,187.0,0,147.0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.1429,0,0,2,1,spamassassin
2,2,0,0.04722589167767503,2.0,0,0,50.0,1787.0,0,410.0,0,0,0,0,0,1,1,0,0,1,2,0,1,1,1,0,1,0,1,0,0,0.0845,0,0,9,0,nazario
3,1,2,0.03281949278965689,6.0,0,0,38.333333333333336,298.0,0,479.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0.0952,0,0,4,0,spamassassin
7,112,2,0.04656504489455001,50.156800000000736,0,1,29.560747663551403,983.0,0,1893.0,0,0,0,0,1,1,0,0,0,1,5,0,1,2,0,0,0,0,0,0,0,0.2609,0,0,11,0,spamassassin
3,1,3,0.11485148514851486,0.0,0,0,0.0,89.0,0,22.0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0385,0,0,4,1,spamassassin
7,5,0,0.07004830917874397,2.0,0,0,45.0,230.0,0,317.0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0.125,0,0,4,1,spamassassin
6,0,0,0.05,0.0,0,0,0.0,78.0,0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.087,0,1,5,1,spamassassin
0,0,4,0.03172205438066465,0.0,0,0,0.0,128.0,0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,7,0,nazario
3,0,0,0.32781456953642385,1.0,0,0,356.0,38.0,1,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1569,0,0,7,1,nazario
8,6,0,0.07614942528735633,1.0,1,0,40.0,212.0,0,112.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0364,0,0,11,1,spamassassin
5,1,2,0.05161895823557015,0.0,0,0,0.0,328.0,0,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1458,1,0,7,1,nazario
1,0,0,0.16292134831460675,1.0,0,0,49.0,20.0,0,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1818,0,0,2,0,nazario
3,0,1,0.052376333656644035,1.0,0,0,41.0,165.0,0,59.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.3077,0,0,9,0,spamassassin
2,1,3,0.029659863945578232,0.0,0,0,0.0,637.0,0,166.0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0714,0,0,10,0,spamassassin
4,0,0,0.046875,1.0,0,0,48.0,22.0,0,13.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0638,0,0,6,0,spamassassin
4,0,1,0.0642156862745098,2.0,0,1,32.0,331.0,0,167.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.2162,0,0,5,0,nazario
1,0,0,0.019877675840978593,0.0,0,0,0.0,114.0,0,35.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6,0,nazario
4,0,0,0.0472972972972973,1.0,0,0,47.0,13.0,0,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.069,0,0,4,0,spamassassin
3,7,0,0.03791666666666667,8.0,0,1,39.5,315.0,0,665.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,1,0,1,0,0,0.069,0,0,3,0,spamassassin
3,2,0,0.035731076633756464,2.0,0,1,54.0,357.0,0,268.0,0,0,0,0,0,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,3,0,spamassassin
2,3,0,0.017391304347826087,2.0,0,0,43.0,141.0,0,181.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0.125,0,0,9,0,spamassassin
1,0,1,0.01267605633802817,1.0,0,0,52.0,119.0,0,84.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0385,0,0,3,0,spamassassin
2,0,4,0.06440677966101695,2.0,0,0,34.0,128.0,0,75.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2778,0,0,3,0,nazario
3,0,0,0.037914691943127965,1.0,0,0,41.0,149.0,0,47.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2692,0,0,4,0,spamassassin
3,0,3,0.0825426944971537,0.0,0,0,0.0,170.0,0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435,0,0,5,1,nazario
2,54,1,0.032076533483398985,1.0,0,0,58.0,769.0,0,1299.0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0.0154,0,0,3,0,nazario
0,0,0,0.1,0.0,0,0,0.0,3.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0,0,9,1,nazario
0,0,1,0.04246284501061571,0.0,0,0,0.0,83.0,0,19.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0645,0,0,4,0,nazario
4,0,2,0.03935400037126415,3.0,0,1,37.333333333333336,657.0,0,818.0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0.027,0,0,5,0,spamassassin
0,0,0,0.07153502235469449,2.0,0,0,73.0,64.0,0,98.0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,1,0,0,0,0.1636,0,0,8,0,nazario
8,0,0,0.06906338694418164,0.0,0,0,0.0,169.0,0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0816,0,0,7,1,nazario
1,0,1,0.04316546762589928,0.0,0,0,0.0,97.0,0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,9,0,spamassassin
0,0,0,0.02181208053691275,0.0,0,0,0.0,107.0,0,34.0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.0645,0,0,5,0,nazario
12,0,1,0.033121722329561135,0.0,0,0,0.0,524.0,1,105.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.1176,0,0,4,1,nazario
1,2,0,0.021052631578947368,1.0,0,0,19.0,95.0,0,41.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0,3,0,spamassassin
4,0,0,0.07021276595744681,0.0,0,0,0.0,147.0,1,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1765,0,1,4,1,nazario
2,0,0,0.03343465045592705,1.0,0,1,67.0,352.0,0,119.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,9,0,spamassassin
0,0,0,0.03695652173913044,3.0,0,0,55.0,55.0,0,38.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0244,0,0,6,0,spamassassin
9,0,0,0.09848484848484848,0.0,0,0,0.0,87.0,0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.1515,0,0,5,1,nazario
2,1,0,0.04081632653061224,0.0,0,0,0.0,31.0,0,182.0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0.0426,0,0,7,1,spamassassin
1,2,3,0.03151674326986211,1.0,0,0,42.0,256.0,0,96.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,6,0,spamassassin
2,0,3,0.0718132854578097,1.0,0,0,47.0,80.0,0,48.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2778,0,0,3,0,nazario
0,0,0,0.008174386920980926,0.0,0,0,0.0,116.0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588,0,1,6,0,spamassassin
6,4,13,0.10173944555173038,37.0,0,0,66.35135135135135,1252.0,0,1268.0,0,0,0,0,0,1,1,0,1,1,5,0,1,1,1,0,0,0,0,0,0,0.1667,0,0,6,0,spamassassin
4,1,0,0.38860614020686257,1.0,0,0,52.0,417.0,0,316.0,0,0,0,0,2,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0.0263,0,1,7,0,nazario
6,135,5,0.03293818797629128,50.156800000000736,0,1,39.111111111111114,996.0,0,2144.0784000000003,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0.069,0,0,9,0,spamassassin
4,1,0,0.06211890243902439,2.0,0,0,28.0,419.0,0,134.0,0,0,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0.8837,0,0,5,1,spamassassin
8,0,4,0.049528301886792456,6.0,0,0,42.833333333333336,240.0,0,136.0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0.0667,0,1,6,1,nazario
2,1,2,0.04404824331410592,2.0,0,1,44.0,313.0,0,243.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0.25,0,0,4,0,spamassassin
4,0,0,0.08333333333333333,0.0,0,0,0.0,34.0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1613,0,0,6,1,nazario
4,0,0,0.01772525849335303,1.0,0,0,47.0,94.0,0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1356,0,0,10,0,spamassassin
1,0,1,0.029177718832891247,1.0,0,0,52.0,51.0,0,68.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,spamassassin
1,0,0,0.050505050505050504,4.0,0,0,65.75,80.0,0,83.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0685,0,0,2,0,spamassassin
1,0,0,0.06944444444444445,2.0,0,0,61.5,18.0,0,37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0732,0,0,7,0,spamassassin
0,0,4,0.022783251231527094,0.0,0,0,0.0,550.0,0,291.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,5,0,nazario
5,3,2,0.05656934306569343,2.0,0,0,96.5,292.0,0,320.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.4167,0,0,3,0,nazario
0,0,1,0.0390104662226451,0.0,0,0,0.0,189.0,0,48.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0455,0,0,4,0,nazario
3,4,0,0.06640181611804767,0.0,0,0,0.0,226.0,0,235.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.1273,0,0,7,0,spamassassin
5,5,2,0.09899749373433583,6.0,0,0,60.0,69.0,0,112.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1613,0,0,13,1,spamassassin
4,1,2,0.0443213296398892,2.0,0,1,37.5,715.0,0,531.0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,1,0,0,0,1,0,0,0.1429,0,0,12,0,spamassassin
0,0,0,0.11920529801324503,0.0,0,0,0.0,58.0,0,172.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0132,0,0,10,0,nazario
0,0,0,0.03888888888888889,0.0,0,0,0.0,78.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.175,0,0,7,0,nazario
3,5,1,0.2552083333333333,4.0,0,0,31.0,119.0,0,47.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7895,0,0,7,1,spamassassin
0,0,0,0.0,0.0,0,0,0.0,36.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,nazario
2,0,0,0.07942238267148015,0.0,0,0,0.0,44.0,1,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0476,1,0,8,1,nazario
6,0,0,0.13157894736842105,0.0,0,0,0.0,114.0,1,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1429,2,0,2,1,nazario
2,0,0,0.08278145695364239,0.0,0,0,0.0,123.0,0,65.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.1379,0,0,3,0,nazario
